smiles,iupac_name,is_toxic
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,"5-[3-[(1R,2R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoyloxy]pentyl 3-[(1R,2R)-1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-3,4-dihydro-1H-isoquinolin-2-ium-2-yl]propanoate",0
COc1cccc([C@@]2(O)CCCC[C@@H]2C[NH+](C)C)c1,"[(1R,2R)-2-hydroxy-2-(3-methoxyphenyl)cyclohexyl]methyl-dimethylazanium",0
C[NH+](C)CC(c1ccc(O)cc1)C1(O)CCCCC1,[2-(1-hydroxycyclohexyl)-2-(4-hydroxyphenyl)ethyl]-dimethylazanium,0
COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1,[2-(1-hydroxycyclohexyl)-2-(4-methoxyphenyl)ethyl]-dimethylazanium,0
C[NH+](C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)[O-])cc21,2-[(11Z)-11-[3-(dimethylazaniumyl)propylidene]-6H-benzo[c][1]benzoxepin-2-yl]acetate,0
C[NH+](C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,[(3Z)-3-(2-chlorothioxanthen-9-ylidene)propyl]-dimethylazanium,0
C[NH+](C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,[(3S)-3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-dimethylazanium,0
C[NH+](C)CCC(c1ccc(Br)cc1)c1ccccn1,[3-(4-bromophenyl)-3-pyridin-2-ylpropyl]-dimethylazanium,0
C[NH+](C)CCC(O)(c1ccccc1)c1ccccc1Cl,[3-(2-chlorophenyl)-3-hydroxy-3-phenylpropyl]-dimethylazanium,0
C[NH+](C)CCC(c1ccccc1)c1ccccn1,dimethyl-(3-phenyl-3-pyridin-2-ylpropyl)azanium,0
C[NH+](C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,"dimethyl-[2-[5-[[(4S)-2-oxo-1,3-oxazolidin-4-yl]methyl]-1H-indol-3-yl]ethyl]azanium",0
C[NH+](C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,"dimethyl-[2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]ethyl]azanium",0
C[NH+](C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,dimethyl-[2-[5-(pyrrolidin-1-ylsulfonylmethyl)-1H-indol-3-yl]ethyl]azanium,0
C[NH+](C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,3-[(1S)-5-cyano-1-(4-fluorophenyl)-3H-2-benzofuran-1-yl]propyl-dimethylazanium,0
C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,"3-(2-chloro-5,6-dihydrobenzo[b][1]benzazepin-11-yl)propyl-dimethylazanium",0
C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,dimethyl-[3-[2-(trifluoromethyl)phenothiazin-10-yl]propyl]azanium,0
C[NH+](C)CCCN1c2ccccc2Sc2ccccc21,dimethyl(3-phenothiazin-10-ylpropyl)azanium,0
COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1,2-[(4-methoxyphenyl)methyl-pyridin-2-ylamino]ethyl-dimethylazanium,0
C[NH+](C)CCN(Cc1ccccc1)c1ccccn1,2-[benzyl(pyridin-2-yl)amino]ethyl-dimethylazanium,0
C[NH+](C)CCOC(c1ccc(Cl)cc1)c1ccccn1,2-[(4-chlorophenyl)-pyridin-2-ylmethoxy]ethyl-dimethylazanium,0
C[NH+](C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,2-[2-(1-hydroxycyclopentyl)-2-phenylacetyl]oxyethyl-dimethylazanium,0
C[NH+](C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,"2-[4-[(Z)-4-chloro-1,2-diphenylbut-1-enyl]phenoxy]ethyl-dimethylazanium",0
COc1cc(C(=O)NCc2ccc(OCC[NH+](C)C)cc2)cc(OC)c1OC,"dimethyl-[2-[4-[[(3,4,5-trimethoxybenzoyl)amino]methyl]phenoxy]ethyl]azanium",0
C[NH+](C/C=C/c1ccccc1)Cc1cccc2ccccc12,methyl-(naphthalen-1-ylmethyl)-[(E)-3-phenylprop-2-enyl]azanium,0
C#CC[NH+](C)Cc1ccccc1,benzyl-methyl-prop-2-ynylazanium,0
C[NH+](CCCl)CCCl,bis(2-chloroethyl)-methylazanium,0
C[NH+]1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,"[(1R,2R,4S,5S)-9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl] (2S)-3-hydroxy-2-phenylpropanoate",0
C[NH+]1[C@@H]2CC[C@@H]1CC(OC(c1ccccc1)c1ccccc1)C2,"(1R,5R)-3-benzhydryloxy-8-methyl-8-azoniabicyclo[3.2.1]octane",0
C[NH+]1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,"(9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl) 3-hydroxy-2-phenylpropanoate",0
C[NH+]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,"(2S,6S)-9-chloro-4-methyl-13-oxa-4-azoniatetracyclo[12.4.0.02,6.07,12]octadeca-1(18),7(12),8,10,14,16-hexaene",0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[NH+](C)C2,"(1S,12S,14R)-9-methoxy-4-methyl-11-oxa-4-azoniatetracyclo[8.6.1.01,12.06,17]heptadeca-6(17),7,9,15-tetraen-14-ol",0
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[NH+](C)CC3,"(1S,9S,10S)-4-methoxy-17-methyl-17-azoniatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene",0
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@@]341,"(4R,4aR,7S,7aR,12bS)-9-methoxy-3-methyl-1,2,3,4,4a,5,6,7,7a,13-decahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-ol",0
C[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,"(4R,4aS,7aR,12bS)-4a,9-dihydroxy-3-methyl-1,2,3,4,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)[NH+](C)CC[C@]314,"(4R,4aS,7aR,12bS)-4a-hydroxy-9-methoxy-3-methyl-1,2,3,4,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",0
C[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,"(4R,4aR,7aR,12bS)-9-hydroxy-3-methyl-2,3,4,4a,5,6,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,"(4R,4aR,7aR,12bS)-9-methoxy-3-methyl-2,3,4,4a,5,6,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-3-ium-7-one",0
C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,"(1R,9R,10R)-17-methyl-17-azoniatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-trien-4-ol",0
C[NH+]1CCC(CN2c3ccccc3Sc3ccccc32)C1,10-[(1-methylpyrrolidin-1-ium-3-yl)methyl]phenothiazine,0
C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,"2-(1-methylpiperidin-1-ium-4-ylidene)-6-thiatricyclo[8.4.0.03,7]tetradeca-1(14),3(7),4,10,12-pentaen-8-one",0
C[NH+]1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,"1-methyl-4-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaenylidene)piperidin-1-ium",0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CC[NH+](C)CC1,N-(4-bromo-2-fluorophenyl)-6-methoxy-7-[(1-methylpiperidin-1-ium-4-yl)methoxy]quinazolin-4-amine,0
C[NH+]1CCC(OC(c2ccccc2)c2ccccc2)CC1,4-benzhydryloxy-1-methylpiperidin-1-ium,0
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3[NH+](C)CC2)CC[N+]1(C)C,"(1S,16R)-10,25-dimethoxy-15,15,30-trimethyl-7,23-dioxa-15,30-diazoniaheptacyclo[22.6.2.23,6.18,12.118,22.027,31.016,34]hexatriaconta-3(36),4,6(35),8(34),9,11,18(33),19,21,24,26,31-dodecaene-9,21-diol",0
C[NH+]1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,"(6aR)-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-6-ium-10,11-diol",0
C[NH+]1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,5-[2-(benzenesulfonyl)ethyl]-3-[[(2R)-1-methylpyrrolidin-1-ium-2-yl]methyl]-1H-indole,0
C[NH+]1CCC[C@H]1c1cccnc1,3-[(2S)-1-methylpyrrolidin-1-ium-2-yl]pyridine,0
C[NH+]1CCCC(CC2c3ccccc3Sc3ccccc32)C1,1-methyl-3-(9H-thioxanthen-9-ylmethyl)piperidin-1-ium,0
C[NH+]1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,4-[(4-chlorophenyl)methyl]-2-(1-methylazepan-1-ium-4-yl)phthalazin-1-one,0
CSc1ccc2c(c1)N(CCC1CCCC[NH+]1C)c1ccccc1S2,10-[2-(1-methylpiperidin-1-ium-2-yl)ethyl]-2-methylsulfanylphenothiazine,0
C[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1,1-benzhydryl-4-methylpiperazin-4-ium,0
C[NH+]1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"[(7S)-6-(5-chloro-2-pyridinyl)-5-oxo-7H-pyrrolo[3,4-b]pyrazin-7-yl] 4-methylpiperazin-4-ium-1-carboxylate",0
C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,10-[3-(4-methylpiperazin-4-ium-1-yl)propyl]-2-(trifluoromethyl)phenothiazine,0
C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,2-chloro-10-[3-(4-methylpiperazin-4-ium-1-yl)propyl]phenothiazine,0
C[NH+]1CCN2c3ncccc3Cc3ccccc3C2C1,"5-methyl-2,19-diaza-5-azoniatetracyclo[13.4.0.02,7.08,13]nonadeca-1(15),8,10,12,16,18-hexaene",0
C[NH2+][C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,"[(3R)-6-carbamoyl-2,3,4,9-tetrahydro-1H-carbazol-3-yl]-methylazanium",0
C[NH2+]C1(c2ccccc2Cl)CCCCC1=O,[1-(2-chlorophenyl)-2-oxocyclohexyl]-methylazanium,0
C[NH2+]C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,"methyl-[(2S,3R,4R,5R)-2,3,4,5,6-pentahydroxyhexyl]azanium",0
C[NH2+]C[C@H](O)c1ccc(O)c(O)c1,"[(2R)-2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]-methylazanium",0
C[NH2+]C[C@H](O)c1cccc(O)c1,[(2R)-2-hydroxy-2-(3-hydroxyphenyl)ethyl]-methylazanium,0
C[NH2+]CC[C@H](Oc1cccc2ccccc12)c1cccs1,methyl-[(3S)-3-naphthalen-1-yloxy-3-thiophen-2-ylpropyl]azanium,0
CC#CCn1c(N2CCC[C@@H]([NH3+])C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,"[(3R)-1-[7-but-2-ynyl-3-methyl-1-[(4-methylquinazolin-2-yl)methyl]-2,6-dioxopurin-8-yl]piperidin-3-yl]azanium",0
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)[O-])CC1,(2R)-3-phenyl-2-[(4-propan-2-ylcyclohexanecarbonyl)amino]propanoate,0
COc1ccc(OC)c(C(O)C(C)[NH3+])c1,"[1-(2,5-dimethoxyphenyl)-1-hydroxypropan-2-yl]azanium",0
CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,tert-butyl-[1-(3-chlorophenyl)-1-oxopropan-2-yl]azanium,0
CC(S)C(=O)NCC(=O)[O-],2-(2-sulfanylpropanoylamino)acetate,0
CC(C)(S)[C@@H]([NH3+])C(=O)[O-],(2S)-2-azaniumyl-3-methyl-3-sulfanylbutanoate,0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-],"(6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(2-carboxylatopropan-2-yloxyimino)acetyl]amino]-8-oxo-3-(pyridin-1-ium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",0
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-],2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoate,0
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)NCCS(=O)(=O)[O-],2-[[2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoyl]amino]ethanesulfonate,0
CC(C)(C)[NH2+]C[C@H](O)c1ccc(O)c(CO)c1,tert-butyl-[(2R)-2-hydroxy-2-[4-hydroxy-3-(hydroxymethyl)phenyl]ethyl]azanium,0
CC(C)(C)[NH2+]C[C@H](O)COc1nsnc1N1CCOCC1,"tert-butyl-[(2S)-2-hydroxy-3-[(4-morpholin-4-yl-1,2,5-thiadiazol-3-yl)oxy]propyl]azanium",0
CC(C)(C)[NH2+]C[C@H](O)COc1cccc2c1CCCC2=O,"tert-butyl-[(2S)-2-hydroxy-3-[(5-oxo-7,8-dihydro-6H-naphthalen-1-yl)oxy]propyl]azanium",0
CC(C)(C)[NH2+]C[C@H](O)COc1ccccc1C1CCCC1,tert-butyl-[(2S)-3-(2-cyclopentylphenoxy)-2-hydroxypropyl]azanium,0
CC(C)(C)[NH2+]CC(O)c1cc(O)cc(O)c1,"tert-butyl-[2-(3,5-dihydroxyphenyl)-2-hydroxyethyl]azanium",0
CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)c1,tert-butyl-[2-hydroxy-2-[4-hydroxy-3-(hydroxymethyl)phenyl]ethyl]azanium,0
CC(C)(C)[NH2+]CC(O)COc1cccc2c1CCC(=O)N2,"tert-butyl-[2-hydroxy-3-[(2-oxo-3,4-dihydro-1H-quinolin-5-yl)oxy]propyl]azanium",0
C[NH+](C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,"[(E)-6,6-dimethylhept-2-en-4-ynyl]-methyl-(naphthalen-1-ylmethyl)azanium",0
C[NH2+]CC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,"[2-[3,4-bis(2,2-dimethylpropanoyloxy)phenyl]-2-hydroxyethyl]-methylazanium",0
CC(C)(C)c1ccc(C[NH+]2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,1-[(4-tert-butylphenyl)methyl]-4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-ium,0
COc1ccccc1Oc1c([N-]S(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,(4-tert-butylphenyl)sulfonyl-[6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-2-pyrimidin-2-ylpyrimidin-4-yl]azanide,0
CC(C)(C(=O)[O-])c1ccc(C(O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,2-[4-[1-hydroxy-4-[4-[hydroxy(diphenyl)methyl]piperidin-1-ium-1-yl]butyl]phenyl]-2-methylpropanoate,0
CC(C)([NH3+])Cc1ccc(Cl)cc1,[1-(4-chlorophenyl)-2-methylpropan-2-yl]azanium,0
C[NH2+]C(C)(C)Cc1ccccc1,methyl-(2-methyl-1-phenylpropan-2-yl)azanium,0
CC(C)([NH3+])Cc1ccccc1,(2-methyl-1-phenylpropan-2-yl)azanium,0
CC(C)/[NH+]=C(N)/[NH+]=C(\N)Nc1ccc(Cl)cc1,[amino-[amino-(4-chloroanilino)methylidene]azaniumylmethylidene]-propan-2-ylazanium,0
CC(C)[C@H]([NH3+])C(=O)OCC(CO)OCn1cnc2c(=O)nc(N)[nH]c21,[(2S)-1-[2-[(2-amino-6-oxo-1H-purin-9-yl)methoxy]-3-hydroxypropoxy]-3-methyl-1-oxobutan-2-yl]azanium,0
CC(C)[C@H]([NH3+])C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,[(2S)-1-[2-[(2-amino-6-oxo-1H-purin-9-yl)methoxy]ethoxy]-3-methyl-1-oxobutan-2-yl]azanium,0
COCCCOc1cc(C[C@@H](C[C@H]([NH3+])[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,"[(3S,5S,6S,8S)-8-[(3-amino-2,2-dimethyl-3-oxopropyl)carbamoyl]-6-hydroxy-3-[[4-methoxy-3-(3-methoxypropoxy)phenyl]methyl]-2,9-dimethyldecan-5-yl]azanium",0
CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1,"(5R)-N-[(2S,3S)-2-(fluoromethyl)-2-hydroxy-5-oxooxolan-3-yl]-3-isoquinolin-1-yl-5-propan-2-yl-4H-1,2-oxazole-5-carboxamide",1
CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,"[(1R,5R)-8-methyl-8-propan-2-yl-8-azoniabicyclo[3.2.1]octan-3-yl] 3-hydroxy-2-phenylpropanoate",0
CC(C)[NH2+]C[C@H](O)COc1ccc(CCOCC2CC2)cc1,[(2S)-3-[4-[2-(cyclopropylmethoxy)ethyl]phenoxy]-2-hydroxypropyl]-propan-2-ylazanium,0
CC(C)[NH2+]CC(O)c1cc(O)cc(O)c1,"[2-(3,5-dihydroxyphenyl)-2-hydroxyethyl]-propan-2-ylazanium",0
CC(C)[NH2+]CC(O)c1ccc(O)c(O)c1,"[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]-propan-2-ylazanium",0
CC(C)[NH2+]CC(O)COc1ccc(CC(N)=O)cc1,[3-[4-(2-amino-2-oxoethyl)phenoxy]-2-hydroxypropyl]-propan-2-ylazanium,0
COC(=O)CCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,[2-hydroxy-3-[4-(3-methoxy-3-oxopropyl)phenoxy]propyl]-propan-2-ylazanium,0
COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1,[2-hydroxy-3-[4-(2-methoxyethyl)phenoxy]propyl]-propan-2-ylazanium,0
CC(C)[NH2+]CC(O)COc1ccc(CCOCC2CC2)cc1,[3-[4-[2-(cyclopropylmethoxy)ethyl]phenoxy]-2-hydroxypropyl]-propan-2-ylazanium,0
CC(C)[NH2+]CC(O)COc1ccc(COCCOC(C)C)cc1,[2-hydroxy-3-[4-(2-propan-2-yloxyethoxymethyl)phenoxy]propyl]-propan-2-ylazanium,0
CC(C)[NH2+]CC(O)COc1cccc2[nH]ccc12,[2-hydroxy-3-(1H-indol-4-yloxy)propyl]-propan-2-ylazanium,0
C=CCOc1ccccc1OCC(O)C[NH2+]C(C)C,[2-hydroxy-3-(2-prop-2-enoxyphenoxy)propyl]-propan-2-ylazanium,0
CC(C)[NH2+]CC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,"[6-(hydroxymethyl)-7-nitro-1,2,3,4-tetrahydroquinolin-2-yl]methyl-propan-2-ylazanium",0
CC(C)[NH2+]CCCC1(C(N)=O)c2ccccc2-c2ccccc21,3-(9-carbamoylfluoren-9-yl)propyl-propan-2-ylazanium,0
COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"[4-cyano-4-(3,4-dimethoxyphenyl)-5-methylhexyl]-[2-(3,4-dimethoxyphenyl)ethyl]-methylazanium",0
CC(OC(=O)NCC1(CC(=O)[O-])CCCCC1)OC(=O)C(C)C,2-[1-[[1-(2-methylpropanoyloxy)ethoxycarbonylamino]methyl]cyclohexyl]acetate,0
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CC[NH+](C(C)C)C(C)C)c1ccccc1,[(3R)-3-[5-(hydroxymethyl)-2-(2-methylpropanoyloxy)phenyl]-3-phenylpropyl]-di(propan-2-yl)azanium,0
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-],"(E,3R,5S)-7-[4-(4-fluorophenyl)-2-[methyl(methylsulfonyl)amino]-6-propan-2-ylpyrimidin-5-yl]-3,5-dihydroxyhept-6-enoate",0
CC(C)c1ccc2oc3nc(N)c(C(=O)[O-])cc3c(=O)c2c1,"2-amino-5-oxo-7-propan-2-ylchromeno[2,3-b]pyridine-3-carboxylate",0
CC(C)c1cccc(C(C)C)c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],"2-[carboxylatomethyl-[2-[2,6-di(propan-2-yl)anilino]-2-oxoethyl]azaniumyl]acetate",0
CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-],"[2,6-di(propan-2-yl)phenoxy]methyl phosphate",0
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,[(4S)-5-[(2S)-2-[(2-amino-2-oxoethyl)carbamoyl]pyrrolidin-1-yl]-4-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-3-hydroxy-2-[[(2S)-2-[[(2S)-3-(1H-imidazol-5-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoyl]amino]-3-(1H-indol-3-yl)propanoyl]amino]propanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]acetyl]amino]-4-methylpentanoyl]amino]-5-oxopentyl]-(diaminomethylidene)azanium,0
CC(C)C[C@H](C[NH3+])CC(=O)[O-],(3S)-3-(azaniumylmethyl)-5-methylhexanoate,0
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4[NH+](C)C3)(C(C)C)C(=O)N12,"(6aR,9R)-5-bromo-N-[(1S,2S,4R,7S)-2-hydroxy-7-(2-methylpropyl)-5,8-dioxo-4-propan-2-yl-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-7-methyl-4,6,6a,7,8,9-hexahydroindolo[4,3-fg]quinolin-7-ium-9-carboxamide",0
CC(C)CC([NH+](C)C)C1(c2ccc(Cl)cc2)CCC1,[1-[1-(4-chlorophenyl)cyclobutyl]-3-methylbutyl]-dimethylazanium,0
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,"5-(2-methylpropyl)-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",0
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)C[NH+]1CC2,"9,10-dimethoxy-3-(2-methylpropyl)-3,4,5,6,7,11b-hexahydro-1H-benzo[a]quinolizin-5-ium-2-one",0
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1,2-[4-(2-methylpropyl)phenyl]propanoate,0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)[NH+]1CCCC1,N-benzyl-N-[3-(2-methylpropoxy)-2-pyrrolidin-1-ium-1-ylpropyl]aniline,0
CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,"(E,3S,5R)-7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoate",0
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,"propan-2-yl (Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3R)-3-hydroxy-4-[3-(trifluoromethyl)phenoxy]but-1-enyl]cyclopentyl]hept-5-enoate",0
CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,"propan-2-yl (Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(3R)-3-hydroxy-5-phenylpentyl]cyclopentyl]hept-5-enoate",0
CC([NH3+])C12CC3CC(CC(C3)C1)C2,1-(1-adamantyl)ethylazanium,0
CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,2-(3-fluoro-4-phenylphenyl)propanoate,0
C[NH2+]C(C)C1CCC([NH3+])C(OC2C([NH3+])CC([NH3+])C(OC3OCC(C)(O)C([NH2+]C)C3O)C2O)O1,"1-[5-azaniumyl-6-[4,6-bis(azaniumyl)-3-[3,5-dihydroxy-5-methyl-4-(methylazaniumyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxyoxan-2-yl]ethyl-methylazanium",0
CC(C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,2-[4-(thiophene-2-carbonyl)phenyl]propanoate,0
CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,2-(3-benzoylphenyl)propanoate,0
CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,2-(3-phenoxyphenyl)propanoate,0
C[NH+](C)CCOC(C)(c1ccccc1)c1ccccn1,dimethyl-[2-(1-phenyl-1-pyridin-2-ylethoxy)ethyl]azanium,0
CC([NH3+])Cc1ccc(O)cc1,1-(4-hydroxyphenyl)propan-2-ylazanium,0
COc1ccc(CC(C)[NH2+]CC(O)c2ccc(O)c(NC=O)c2)cc1,[2-(3-formamido-4-hydroxyphenyl)-2-hydroxyethyl]-[1-(4-methoxyphenyl)propan-2-yl]azanium,0
CC(Cc1ccccc1)[NH+](C)Cc1ccccc1,benzyl-methyl-(1-phenylpropan-2-yl)azanium,0
C[NH2+]C(C)Cc1ccccc1,methyl(1-phenylpropan-2-yl)azanium,0
CC([NH3+])Cc1ccccc1,1-phenylpropan-2-ylazanium,0
CC(CCc1ccc(O)cc1)[NH2+]CCc1ccc(O)c(O)c1,"2-(3,4-dihydroxyphenyl)ethyl-[4-(4-hydroxyphenyl)butan-2-yl]azanium",0
CC(CCc1ccccc1)[NH2+]CC(O)c1ccc(O)c(C(N)=O)c1,[2-(3-carbamoyl-4-hydroxyphenyl)-2-hydroxyethyl]-(4-phenylbutan-2-yl)azanium,0
